status,size,method,path,user_agent,hour_of_day
404,333,0,0,64,11
404,337,0,1,64,11
404,339,0,1,64,11
304,0,0,0,47,11
404,339,0,1,64,11
304,0,0,0,47,11
404,336,0,1,64,11
304,0,0,0,47,11
304,0,0,0,47,11
404,319,0,0,47,11
404,334,0,0,64,11
404,331,0,0,64,11
404,332,0,0,47,11
404,336,0,1,64,11
404,331,0,0,47,11
404,336,0,1,64,11
404,333,0,0,47,11
404,331,0,0,47,11
404,333,0,1,64,11
404,328,0,0,47,11
404,338,0,1,64,11
404,331,0,0,64,11
404,328,0,0,64,12
404,338,0,1,64,12
404,340,0,1,64,12
404,336,0,1,64,12
304,0,0,1,64,12
404,333,0,1,64,12
304,0,0,0,64,12
304,0,0,1,64,12
304,0,0,0,64,12
304,0,0,1,64,12
200,85619205,0,0,34,12
304,0,0,0,64,12
404,332,0,0,64,12
200,490,0,1,64,12
404,335,0,0,64,12
200,64573584,0,0,21,12
404,332,0,0,64,12
304,0,0,1,64,12
304,0,0,1,64,12
404,337,0,1,64,12
200,14814108,0,1,20,12
404,340,0,1,64,12
404,346,0,1,64,12
404,337,0,1,64,12
404,331,0,0,64,12
404,337,0,1,64,12
404,334,0,0,64,12
404,331,0,0,64,12
404,339,0,1,64,12
404,336,0,1,64,12
304,0,0,0,55,12
304,0,0,0,55,12
304,0,0,0,55,12
404,339,0,1,64,12
304,0,0,0,55,12
404,336,0,1,64,12
404,336,0,1,64,12
404,324,0,0,55,12
404,340,0,0,55,12
404,337,0,0,55,12
404,339,0,0,55,12
404,336,0,0,55,12
404,333,0,0,64,12
404,341,0,0,55,12
404,338,0,1,64,12
404,338,0,0,55,12
404,339,0,0,55,12
404,336,0,0,64,12
404,336,0,0,55,12
404,336,0,0,55,12
404,333,0,0,55,12
404,333,0,0,64,12
404,338,0,1,64,12
404,338,0,1,64,12
404,341,0,1,64,12
404,340,0,1,64,12
404,338,0,1,64,12
404,331,0,0,64,12
404,334,0,0,64,12
404,336,0,1,64,12
404,331,0,0,64,12
404,336,0,1,64,12
304,0,0,1,64,12
404,339,0,1,64,12
404,336,0,1,64,12
404,333,0,1,64,12
404,328,0,0,64,12
200,1768,0,1,110,12
404,331,0,0,64,12
404,328,0,0,64,12
404,333,0,1,64,12
404,336,0,1,64,12
404,333,0,1,64,12
200,951,0,1,133,12
200,1464,0,1,133,12
200,1769,0,1,133,12
200,572,0,1,133,12
404,318,0,1,65,12
304,0,0,1,65,12
304,0,0,1,65,12
304,0,0,1,65,12
200,19087515,0,1,133,12
404,337,0,1,65,12
404,336,0,1,65,12
200,26318005,0,1,90,12
404,338,0,1,65,12
200,490,0,1,64,12
404,336,0,1,65,12
404,333,0,1,65,12
304,0,0,1,64,12
404,346,0,1,64,12
404,337,0,1,64,12
304,0,0,0,55,12
304,0,0,0,55,12
404,339,0,1,64,12
304,0,0,0,55,12
304,0,0,0,55,12
404,324,0,0,55,12
304,0,0,1,50,12
404,337,0,0,55,12
404,336,0,1,64,12
304,0,0,1,50,12
404,336,0,0,55,12
304,0,0,1,50,12
404,338,0,0,55,12
404,338,0,1,64,12
304,0,0,1,50,12
404,324,0,1,50,12
404,336,0,0,55,12
404,337,0,1,50,12
404,333,0,0,55,12
200,85619205,0,0,26,12
404,338,0,1,64,12
404,336,0,1,50,12
404,338,0,1,50,12
404,336,0,1,50,12
404,340,0,1,64,12
404,333,0,1,50,12
404,336,0,1,64,12
200,2578,0,1,133,12
304,0,0,1,64,12
200,951,0,1,129,12
404,333,0,1,64,12
200,85619205,0,0,26,12
200,1768,0,1,110,13
200,951,0,1,132,13
200,85619205,0,0,26,13
200,85619205,0,0,26,13
200,1768,0,1,26,13
404,318,0,0,66,13
200,490,0,0,66,13
200,951,0,1,128,13
304,0,0,0,66,13
404,346,0,0,66,13
404,345,0,0,66,13
404,337,0,0,66,13
404,340,0,0,66,13
404,376,0,1,85,13
404,339,0,0,66,13
404,338,0,0,66,13
304,0,0,1,64,13
304,0,0,1,64,13
304,0,0,1,64,13
404,336,0,0,66,13
404,337,0,1,64,13
404,336,0,1,64,13
404,339,0,0,66,13
404,319,0,1,66,13
404,338,0,1,64,13
304,0,0,1,66,13
200,2592,0,0,132,13
404,336,0,1,64,13
404,338,0,0,66,13
304,0,0,1,66,13
404,333,0,1,64,13
304,0,0,1,54,13
304,0,0,1,54,13
404,337,0,0,66,13
304,0,0,1,54,13
404,338,0,0,66,13
404,324,0,1,54,13
304,0,0,1,54,13
404,341,0,0,66,13
404,340,0,1,54,13
200,1768,0,1,14,13
404,337,0,1,54,13
404,337,0,1,54,13
404,340,0,0,66,13
404,339,0,1,54,13
404,339,0,0,66,13
404,336,0,1,54,13
304,0,0,0,55,13
304,0,0,1,66,13
404,336,0,1,54,13
304,0,0,0,55,13
404,336,0,0,66,13
304,0,0,0,55,13
404,341,0,1,54,13
304,0,0,0,54,13
304,0,0,0,55,13
404,339,0,0,66,13
404,338,0,1,54,13
304,0,0,0,54,13
404,338,0,1,66,13
404,319,0,0,55,13
304,0,0,0,54,13
404,338,0,1,54,13
404,337,0,1,66,13
404,332,0,0,55,13
304,0,0,0,66,13
404,339,0,1,66,13
304,0,0,0,54,13
404,319,0,0,54,13
404,339,0,1,54,13
404,332,0,0,54,13
404,336,0,1,54,13
404,337,0,1,66,13
404,331,0,0,54,13
404,334,0,1,66,13
404,336,0,1,54,13
404,331,0,0,55,13
404,333,0,0,54,13
404,333,0,0,55,13
404,336,0,1,54,13
404,333,0,0,66,13
404,331,0,0,54,13
404,331,0,0,55,13
404,328,0,0,54,13
404,333,0,1,54,13
404,328,0,0,55,13
404,336,0,0,66,13
404,333,0,1,54,13
304,0,0,0,50,13
304,0,0,0,50,13
304,0,0,0,50,13
304,0,0,0,50,13
404,324,0,0,50,13
404,337,0,0,50,13
404,336,0,0,50,13
404,338,0,0,50,13
404,336,0,0,50,13
404,333,0,0,50,13
200,1073033,0,2,29,13
304,0,0,0,49,13
304,0,0,0,49,13
200,2592,0,0,122,13
304,0,0,0,49,13
304,0,0,0,49,13
404,319,0,0,49,13
404,335,0,0,49,13
404,332,0,0,49,13
404,334,0,0,49,13
404,331,0,0,49,13
404,336,0,0,49,13
404,333,0,0,49,13
404,334,0,0,49,13
404,331,0,0,49,13
404,331,0,0,49,13
404,328,0,0,49,13
200,368848,0,0,122,13
304,0,0,0,54,13
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
404,324,0,0,54,14
404,337,0,0,54,14
404,336,0,0,54,14
404,338,0,0,54,14
304,0,0,0,55,14
404,336,0,0,54,14
304,0,0,0,55,14
404,333,0,0,54,14
304,0,0,0,55,14
304,0,0,0,55,14
404,319,0,0,55,14
404,335,0,0,55,14
200,951,0,1,132,14
404,332,0,0,55,14
404,334,0,0,55,14
404,331,0,0,55,14
200,490,0,1,64,14
404,336,0,0,55,14
404,333,0,0,55,14
404,334,0,0,55,14
404,331,0,0,55,14
404,331,0,0,55,14
304,0,0,1,64,14
404,328,0,0,55,14
404,346,0,1,64,14
404,337,0,1,64,14
404,339,0,1,64,14
404,336,0,1,64,14
404,338,0,1,64,14
404,338,0,1,64,14
404,340,0,1,64,14
404,336,0,1,64,14
304,0,0,1,64,14
404,333,0,1,64,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
404,319,0,0,54,14
404,332,0,0,54,14
404,331,0,0,54,14
404,333,0,0,54,14
404,331,0,0,54,14
404,328,0,0,54,14
304,0,0,0,49,14
304,0,0,0,49,14
304,0,0,0,49,14
304,0,0,0,49,14
404,319,0,0,49,14
404,332,0,0,49,14
404,331,0,0,49,14
404,333,0,0,49,14
404,331,0,0,49,14
404,328,0,0,49,14
200,1768,0,1,20,14
200,2592,0,0,132,14
404,313,0,0,66,14
304,0,0,0,66,14
304,0,0,0,66,14
200,2575,0,0,132,14
304,0,0,0,66,14
404,335,0,0,66,14
404,332,0,0,66,14
200,1768,0,1,12,14
404,334,0,0,66,14
404,313,0,0,66,14
304,0,0,0,66,14
304,0,0,0,54,14
200,1768,0,1,112,14
404,331,0,0,66,14
304,0,0,0,66,14
304,0,0,0,54,14
304,0,0,0,66,14
404,336,0,0,66,14
304,0,0,0,54,14
404,335,0,0,66,14
304,0,0,0,54,14
404,332,0,0,66,14
404,319,0,0,54,14
404,333,0,0,66,14
404,334,0,0,66,14
404,332,0,0,54,14
404,331,0,0,66,14
404,334,0,0,66,14
404,331,0,0,54,14
404,336,0,0,66,14
404,333,0,0,54,14
404,333,0,0,66,14
404,331,0,0,66,14
404,334,0,0,66,14
404,331,0,0,54,14
404,331,0,0,66,14
404,331,0,0,66,14
404,328,0,0,54,14
404,331,0,0,66,14
404,328,0,0,66,14
404,328,0,0,66,14
304,0,0,1,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,1,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
304,0,0,1,54,14
304,0,0,1,54,14
404,324,0,1,54,14
404,319,0,0,54,14
304,0,0,0,54,14
304,0,0,0,54,14
404,324,0,0,54,14
404,332,0,0,54,15
404,337,0,1,54,15
200,1768,0,1,12,15
404,337,0,0,54,15
404,331,0,0,54,15
404,336,0,1,54,15
404,336,0,0,54,15
404,333,0,0,54,15
304,0,0,0,49,15
404,338,0,1,54,15
304,0,0,0,49,15
404,338,0,0,54,15
404,331,0,0,54,15
304,0,0,0,49,15
404,336,0,1,54,15
304,0,0,0,49,15
304,0,0,0,49,15
404,336,0,0,54,15
404,319,0,0,49,15
404,328,0,0,54,15
404,332,0,0,49,15
304,0,0,0,49,15
404,333,0,1,54,15
404,331,0,0,49,15
404,319,0,0,49,15
304,0,0,0,49,15
404,333,0,0,54,15
404,333,0,0,49,15
404,332,0,0,49,15
404,331,0,0,49,15
404,331,0,0,49,15
404,328,0,0,49,15
404,333,0,0,49,15
304,0,0,0,49,15
404,331,0,0,49,15
304,0,0,0,49,15
304,0,0,0,49,15
404,328,0,0,49,15
404,313,0,0,66,15
404,319,0,0,49,15
304,0,0,0,49,15
200,490,0,0,66,15
404,332,0,0,49,15
304,0,0,0,49,15
404,331,0,0,49,15
404,319,0,0,49,15
404,333,0,0,49,15
404,332,0,0,49,15
404,331,0,0,49,15
404,331,0,0,49,15
404,328,0,0,49,15
404,333,0,0,49,15
304,0,0,0,66,15
404,341,0,0,66,15
404,331,0,0,49,15
404,328,0,0,49,15
200,2592,0,0,133,15
304,0,0,0,54,15
304,0,0,0,54,15
304,0,0,0,54,15
200,1768,0,1,11,15
200,1768,0,1,14,15
304,0,0,0,54,15
404,324,0,0,54,15
304,0,0,0,49,15
404,337,0,0,54,15
200,951,0,1,130,15
404,336,0,0,54,15
200,951,0,1,132,15
304,0,0,0,49,15
404,338,0,0,54,15
304,0,0,0,49,15
404,336,0,0,54,15
404,333,0,0,54,15
304,0,0,0,49,15
404,324,0,0,49,15
404,340,0,0,49,15
404,337,0,0,49,15
404,339,0,0,49,15
404,336,0,0,49,15
404,341,0,0,49,15
200,30917670,0,1,22,15
404,338,0,0,49,15
404,339,0,0,49,15
404,336,0,0,49,15
404,336,0,0,49,15
404,333,0,0,49,15
304,0,0,1,99,15
304,0,0,0,64,15
304,0,0,1,64,15
304,0,0,0,64,15
304,0,0,1,64,15
304,0,0,0,64,15
404,332,0,0,64,15
304,0,0,1,64,15
404,337,0,1,64,15
404,318,0,0,66,15
404,331,0,0,64,15
404,336,0,1,64,15
200,490,0,0,66,15
404,333,0,0,64,15
404,338,0,1,64,15
404,331,0,0,64,15
304,0,0,0,66,15
404,336,0,1,64,15
404,328,0,0,64,15
404,346,0,0,66,15
404,333,0,1,64,15
404,345,0,0,66,15
404,337,0,0,66,15
304,0,0,0,49,15
304,0,0,0,49,15
304,0,0,0,49,15
404,340,0,0,66,15
404,319,0,0,49,15
404,332,0,0,49,15
404,339,0,0,66,15
404,331,0,0,49,16
304,0,0,0,49,16
404,333,0,0,49,16
304,0,0,0,49,16
200,31614055,0,1,93,16
304,0,0,0,49,16
404,338,0,0,66,16
404,331,0,0,49,16
404,319,0,0,49,16
404,328,0,0,49,16
404,332,0,0,49,16
404,336,0,0,66,16
200,2592,0,0,132,16
404,331,0,0,49,16
404,333,0,0,49,16
404,331,0,0,49,16
404,339,0,0,66,16
404,328,0,0,49,16
404,337,0,0,66,16
404,338,0,0,66,16
404,341,0,0,66,16
404,340,0,0,66,16
404,339,0,0,66,16
404,336,0,0,66,16
404,339,0,0,66,16
304,0,0,0,66,16
404,318,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
404,337,0,1,66,16
304,0,0,0,66,16
404,336,0,1,66,16
404,338,0,1,66,16
404,336,0,1,66,16
404,333,0,1,66,16
404,333,0,0,66,16
200,85619205,0,0,22,16
404,336,0,0,66,16
200,951,0,1,132,16
200,1768,0,1,14,16
404,318,0,0,66,16
304,0,0,0,66,16
304,0,0,0,66,16
304,0,0,1,63,16
304,0,0,0,66,16
304,0,0,1,63,16
404,337,0,0,66,16
304,0,0,1,63,16
404,336,0,0,66,16
404,337,0,1,63,16
200,2576,0,1,132,16
404,338,0,0,66,16
404,336,0,1,63,16
404,336,0,0,66,16
404,333,0,0,66,16
404,338,0,1,63,16
404,336,0,1,63,16
404,333,0,1,63,16
404,318,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,0,55,16
304,0,0,0,55,16
304,0,0,0,55,16
404,337,0,1,66,16
304,0,0,0,55,16
404,324,0,0,55,16
404,337,0,0,55,16
404,337,0,1,66,16
404,336,0,0,55,16
404,338,0,0,55,16
404,336,0,0,55,16
404,336,0,1,66,16
404,333,0,0,55,16
404,336,0,1,66,16
404,313,0,0,66,16
404,338,0,1,66,16
304,0,0,0,66,16
304,0,0,0,66,16
304,0,0,0,55,16
304,0,0,0,55,16
304,0,0,1,55,16
404,338,0,1,66,16
304,0,0,0,66,16
304,0,0,0,55,16
304,0,0,1,55,16
404,336,0,1,66,16
404,335,0,0,66,16
304,0,0,0,55,16
404,336,0,1,66,16
404,332,0,0,66,16
304,0,0,1,55,16
304,0,0,1,55,16
304,0,0,0,55,16
304,0,0,0,55,16
404,319,0,0,55,16
404,324,0,1,55,16
404,333,0,1,66,16
404,334,0,0,66,16
304,0,0,0,55,16
304,0,0,0,55,16
404,324,0,0,55,16
200,2592,0,0,133,16
404,333,0,1,66,16
404,331,0,0,66,16
404,337,0,1,55,16
404,336,0,0,66,16
404,332,0,0,55,16
404,318,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
304,0,0,1,66,16
404,333,0,0,66,16
404,340,0,1,66,16
404,337,0,1,66,16
404,339,0,1,66,16
404,336,0,1,66,17
404,341,0,1,66,17
404,338,0,1,66,17
404,337,0,0,55,17
404,339,0,1,66,17
404,336,0,1,66,17
404,334,0,0,66,17
404,336,0,1,66,17
404,333,0,1,66,17
404,336,0,1,55,17
404,331,0,0,66,17
404,331,0,0,66,17
404,331,0,0,55,17
304,0,0,0,49,17
304,0,0,0,49,17
404,328,0,0,66,17
404,336,0,0,55,17
304,0,0,0,49,17
304,0,0,0,49,17
404,319,0,0,49,17
404,338,0,1,55,17
404,335,0,0,49,17
404,332,0,0,49,17
404,333,0,0,55,17
404,334,0,0,49,17
404,331,0,0,49,17
200,951,0,1,132,17
404,338,0,0,55,17
200,1768,0,1,20,17
404,336,0,0,49,17
404,333,0,0,49,17
404,336,0,1,55,17
404,334,0,0,49,17
304,0,0,1,49,17
404,331,0,0,49,17
404,331,0,0,55,17
404,331,0,0,49,17
404,328,0,0,49,17
304,0,0,1,49,17
404,336,0,0,55,17
404,333,0,1,55,17
404,328,0,0,55,17
404,333,0,0,55,17
304,0,0,1,49,17
304,0,0,1,49,17
404,324,0,1,49,17
404,313,0,0,66,17
404,337,0,1,49,17
304,0,0,0,66,17
200,3316,0,1,124,17
404,336,0,1,49,17
404,338,0,1,49,17
304,0,0,0,66,17
200,490,0,1,124,17
404,336,0,1,49,17
304,0,0,0,66,17
404,333,0,1,49,17
404,335,0,0,66,17
304,0,0,0,55,17
304,0,0,0,55,17
304,0,0,0,55,17
404,332,0,0,66,17
304,0,0,0,55,17
404,319,0,0,55,17
404,332,0,0,55,17
404,331,0,0,55,17
404,334,0,0,66,17
404,333,0,0,55,17
404,331,0,0,55,17
404,328,0,0,55,17
404,331,0,0,66,17
404,336,0,0,66,17
404,333,0,0,66,17
404,334,0,0,66,17
404,331,0,0,66,17
404,331,0,0,66,17
404,328,0,0,66,17
304,0,0,0,55,17
304,0,0,0,55,17
304,0,0,0,55,17
304,0,0,0,55,17
404,319,0,0,55,17
404,335,0,0,55,17
404,332,0,0,55,17
404,334,0,0,55,17
404,331,0,0,55,17
404,336,0,0,55,17
404,333,0,0,55,17
404,334,0,0,55,17
404,331,0,0,55,17
404,331,0,0,55,17
404,328,0,0,55,17
200,490,0,1,64,17
304,0,0,0,55,17
304,0,0,0,55,17
304,0,0,0,55,17
304,0,0,0,55,17
404,319,0,0,55,17
404,335,0,0,55,17
404,332,0,0,55,17
404,334,0,0,55,17
404,331,0,0,55,17
200,3316,0,1,124,17
403,0,1,1,110,17
404,336,0,0,55,17
304,0,0,1,64,17
200,490,0,1,124,17
404,333,0,0,55,17
404,346,0,1,64,17
404,334,0,0,55,17
404,331,0,0,55,17
404,340,0,1,64,17
404,331,0,0,55,17
404,328,0,0,55,17
404,337,0,1,64,17
404,337,0,1,64,17
200,85619205,0,0,26,17
404,339,0,1,64,17
404,339,0,1,64,17
404,336,0,1,64,17
404,336,0,1,64,17
404,338,0,1,64,17
200,26930866,0,1,32,17
200,1768,0,1,14,17
404,341,0,1,64,17
404,338,0,1,64,17
404,338,0,1,64,17
404,340,0,1,64,18
404,339,0,1,64,18
404,336,0,1,64,18
404,336,0,1,64,18
304,0,0,1,64,18
200,26930866,0,1,32,18
404,336,0,1,64,18
404,333,0,1,64,18
404,333,0,1,64,18
304,0,0,0,49,18
304,0,0,0,49,18
304,0,0,0,49,18
304,0,0,0,49,18
404,319,0,0,49,18
304,0,0,1,99,18
404,335,0,0,49,18
404,332,0,0,49,18
404,334,0,0,49,18
404,331,0,0,49,18
404,336,0,0,49,18
404,333,0,0,49,18
404,334,0,0,49,18
200,2592,0,0,132,18
404,331,0,0,49,18
404,331,0,0,49,18
404,328,0,0,49,18
200,1109989,0,2,14,18
304,0,0,0,54,18
304,0,0,0,54,18
304,0,0,0,54,18
304,0,0,0,54,18
200,2592,0,0,132,18
404,324,0,0,54,18
404,340,0,0,54,18
404,337,0,0,54,18
404,339,0,0,54,18
404,336,0,0,54,18
404,341,0,0,54,18
404,338,0,0,54,18
404,339,0,0,54,18
404,336,0,0,54,18
404,336,0,0,54,18
404,333,0,0,54,18
304,0,0,0,55,18
304,0,0,0,55,18
304,0,0,0,55,18
304,0,0,0,55,18
404,319,0,0,55,18
404,335,0,0,55,18
404,332,0,0,55,18
404,334,0,0,55,18
404,331,0,0,55,18
404,336,0,0,55,18
404,333,0,0,55,18
304,0,0,0,54,18
404,334,0,0,55,18
404,331,0,0,55,18
404,331,0,0,55,18
304,0,0,0,54,18
404,328,0,0,55,18
304,0,0,0,54,18
304,0,0,0,54,18
200,85619205,0,0,26,18
404,324,0,0,54,18
404,340,0,0,54,18
404,337,0,0,54,18
404,339,0,0,54,18
404,336,0,0,54,18
304,0,0,0,49,18
304,0,0,0,49,18
404,341,0,0,54,18
304,0,0,0,49,18
404,338,0,0,54,18
304,0,0,0,49,18
404,319,0,0,49,18
404,335,0,0,49,18
404,332,0,0,49,18
404,339,0,0,54,18
404,334,0,0,49,18
404,331,0,0,49,18
404,336,0,0,49,18
404,333,0,0,49,18
404,334,0,0,49,18
404,331,0,0,49,18
404,331,0,0,49,18
404,328,0,0,49,18
404,336,0,0,54,18
404,336,0,0,54,18
404,333,0,0,54,18
200,26318005,0,1,90,18
200,490,0,1,64,18
304,0,0,1,64,18
404,346,0,1,64,18
404,337,0,1,64,18
404,339,0,1,64,18
200,85619205,0,0,26,18
404,336,0,1,64,18
200,951,0,1,132,18
404,338,0,1,64,18
404,338,0,1,64,18
404,340,0,1,64,18
404,336,0,1,64,18
304,0,0,1,64,18
404,333,0,1,64,18
304,0,0,0,55,18
304,0,0,0,55,18
304,0,0,0,55,18
304,0,0,0,55,18
404,319,0,0,55,18
404,335,0,0,55,18
404,332,0,0,55,18
404,334,0,0,55,18
404,331,0,0,55,18
404,336,0,0,55,18
200,19891591,0,1,12,18
404,333,0,0,55,18
404,334,0,0,55,18
404,331,0,0,55,18
404,331,0,0,55,18
304,0,0,0,49,18
304,0,0,0,49,18
404,328,0,0,55,18
304,0,0,0,49,18
304,0,0,0,49,18
404,319,0,0,49,18
404,335,0,0,49,18
404,332,0,0,49,18
404,334,0,0,49,18
404,331,0,0,49,18
404,336,0,0,49,18
404,333,0,0,49,18
404,334,0,0,49,18
404,331,0,0,49,18
404,331,0,0,49,18
404,328,0,0,49,19
200,1768,0,1,26,19
304,0,0,1,54,19
304,0,0,1,54,19
304,0,0,1,54,19
304,0,0,1,54,19
404,324,0,1,54,19
404,340,0,1,54,19
404,337,0,1,54,19
404,339,0,1,54,19
404,336,0,1,54,19
404,341,0,1,54,19
404,338,0,1,54,19
404,339,0,1,54,19
404,336,0,1,54,19
404,336,0,1,54,19
404,333,0,1,54,19
200,26946152,0,1,14,19
200,1768,0,1,19,19
404,318,0,0,43,19
304,0,0,0,43,19
304,0,0,0,43,19
304,0,0,0,43,19
304,0,0,0,43,19
404,324,0,0,43,19
404,340,0,0,43,19
404,337,0,0,43,19
404,339,0,0,43,19
404,336,0,0,43,19
404,341,0,0,43,19
404,338,0,0,43,19
404,339,0,0,43,19
404,336,0,0,43,19
404,336,0,0,43,19
404,333,0,0,43,19
200,30917670,0,1,22,19
200,951,0,1,132,19
404,318,0,1,66,19
304,0,0,1,66,19
304,0,0,1,66,19
304,0,0,1,66,19
404,337,0,1,66,19
404,336,0,1,66,19
404,338,0,1,66,19
404,336,0,1,66,19
404,333,0,1,66,19
304,0,0,0,64,19
304,0,0,0,64,19
304,0,0,0,64,19
404,337,0,0,64,19
404,336,0,0,64,19
404,338,0,0,64,19
404,336,0,0,64,19
404,333,0,0,64,19
200,2578,0,1,132,19
200,85619205,0,0,26,19
304,0,0,0,49,19
304,0,0,0,49,19
304,0,0,0,49,19
304,0,0,0,49,19
404,319,0,0,49,19
404,335,0,0,49,19
404,332,0,0,49,19
404,334,0,0,49,19
404,331,0,0,49,19
404,336,0,0,49,19
404,333,0,0,49,19
404,318,0,0,66,19
404,334,0,0,49,19
304,0,0,0,66,19
404,331,0,0,49,19
404,331,0,0,49,19
404,318,0,0,66,19
304,0,0,0,66,19
404,328,0,0,49,19
304,0,0,0,66,19
304,0,0,0,66,19
304,0,0,0,66,19
304,0,0,0,64,19
404,337,0,0,66,19
304,0,0,0,66,19
304,0,0,0,64,19
404,336,0,0,66,19
304,0,0,0,54,19
304,0,0,0,66,19
304,0,0,0,64,19
404,337,0,0,66,19
304,0,0,0,54,19
404,338,0,0,66,19
304,0,0,0,64,19
404,336,0,0,66,19
304,0,0,0,54,19
404,336,0,0,66,19
404,337,0,0,64,19
404,338,0,0,66,19
404,333,0,0,66,19
304,0,0,0,54,19
304,0,0,0,54,19
304,0,0,0,54,19
404,319,0,0,54,19
304,0,0,0,54,19
304,0,0,0,54,19
404,324,0,0,54,19
404,340,0,0,64,19
404,336,0,0,66,19
404,340,0,0,54,19
404,337,0,0,54,19
404,339,0,0,54,19
404,336,0,0,54,19
404,341,0,0,54,19
404,332,0,0,54,20
404,338,0,0,54,20
404,337,0,0,64,20
404,333,0,0,66,20
404,339,0,0,54,20
404,336,0,0,54,20
404,336,0,0,54,20
404,333,0,0,54,20
404,331,0,0,54,20
404,336,0,0,64,20
404,339,0,0,64,20
404,333,0,0,54,20
404,336,0,0,64,20
404,331,0,0,54,20
404,338,0,0,64,20
404,328,0,0,54,20
404,341,0,0,64,20
404,338,0,0,64,20
404,336,0,0,64,20
404,339,0,0,64,20
404,336,0,0,64,20
404,333,0,0,64,20
404,336,0,0,64,20
404,333,0,0,64,20
200,85619205,0,0,26,20
404,318,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
304,0,0,0,66,20
404,337,0,0,66,20
404,336,0,0,66,20
404,338,0,0,66,20
404,336,0,0,66,20
404,333,0,0,66,20
200,2592,0,0,132,20
304,0,0,0,54,20
304,0,0,0,54,20
304,0,0,0,54,20
304,0,0,0,54,20
404,319,0,0,54,20
404,332,0,0,54,20
404,331,0,0,54,20
304,0,0,0,55,20
404,333,0,0,54,20
304,0,0,0,55,20
304,0,0,0,55,20
304,0,0,0,55,20
404,331,0,0,54,20
404,319,0,0,55,20
404,332,0,0,55,20
404,331,0,0,55,20
404,328,0,0,54,20
404,333,0,0,55,20
404,331,0,0,55,20
404,328,0,0,55,20
304,0,0,0,64,20
304,0,0,0,64,20
200,1768,0,1,26,20
304,0,0,0,64,20
404,340,0,0,64,20
404,337,0,0,64,20
404,340,0,0,64,20
404,337,0,0,64,20
404,339,0,0,64,20
404,336,0,0,64,20
404,339,0,0,64,20
404,313,0,0,69,20
304,0,0,0,69,20
304,0,0,0,69,20
404,336,0,0,64,20
304,0,0,0,69,20
304,0,0,0,69,20
404,341,0,0,64,20
404,335,0,0,69,20
404,332,0,0,69,20
404,334,0,0,69,20
404,331,0,0,69,20
404,338,0,0,64,20
404,336,0,0,69,20
404,333,0,0,69,20
404,334,0,0,69,20
404,331,0,0,69,20
404,331,0,0,69,20
404,341,0,0,64,20
404,328,0,0,69,20
404,338,0,0,64,20
404,339,0,0,64,20
404,336,0,0,64,20
404,339,0,0,64,20
304,0,0,0,64,20
404,336,0,0,64,20
304,0,0,0,64,20
404,336,0,0,64,20
304,0,0,0,64,20
404,333,0,0,64,20
404,340,0,0,64,20
404,336,0,0,64,20
404,337,0,0,64,20
404,333,0,0,64,20
404,337,0,0,64,20
200,951,0,1,128,20
404,339,0,0,64,20
404,336,0,0,64,20
404,336,0,0,64,20
404,341,0,0,64,20
404,338,0,0,64,20
304,0,0,0,49,20
304,0,0,0,49,20
404,338,0,0,64,20
304,0,0,0,49,20
304,0,0,0,49,20
404,319,0,0,49,20
404,339,0,0,64,20
404,332,0,0,49,20
404,331,0,0,49,20
404,336,0,0,64,20
404,333,0,0,49,20
404,331,0,0,49,20
404,336,0,0,64,20
404,328,0,0,49,20
404,336,0,0,64,20
404,333,0,0,64,20
404,333,0,0,64,20
404,318,0,0,66,20
304,0,0,0,66,20
404,318,0,1,66,20
404,346,0,0,66,20
304,0,0,1,66,20
304,0,0,1,66,20
304,0,0,1,66,20
404,345,0,0,66,20
304,0,0,1,66,20
404,337,0,0,66,20
200,490,0,1,64,21
404,340,0,0,66,21
404,318,0,1,66,21
304,0,0,1,66,21
304,0,0,1,64,21
304,0,0,1,66,21
404,339,0,0,66,21
404,346,0,1,64,21
304,0,0,1,66,21
304,0,0,1,66,21
404,338,0,0,66,21
404,337,0,1,66,21
404,340,0,1,66,21
404,336,0,1,66,21
404,339,0,1,66,21
404,338,0,1,66,21
404,313,0,0,66,21
404,337,0,1,64,21
404,341,0,1,66,21
404,336,0,1,66,21
404,336,0,0,66,21
404,339,0,1,66,21
404,333,0,1,66,21
304,0,0,0,66,21
404,336,0,1,66,21
404,339,0,1,64,21
404,339,0,0,66,21
304,0,0,0,66,21
404,336,0,1,64,21
304,0,0,0,66,21
404,338,0,0,66,21
404,335,0,0,66,21
404,338,0,1,64,21
404,337,0,0,66,21
404,332,0,0,66,21
404,334,0,0,66,21
404,338,0,1,64,21
